辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,活用型,活用形,発音形出現形,仮名形出現形,語種,書字形(基本形),語形(基本形)
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,ごめん,御免,ゴメン,名詞-普通名詞-一般,,,ゴメン,ゴメン,漢,ごめん,ゴメン
現代語,I,下さい,下さる,クダサル,動詞-非自立可能,五段-ラ行,連用形-イ音便,クダサイ,クダサイ,和,下さる,クダサル
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,ついつい,ついつい,ツイツイ,副詞,,,ツイツイ,ツイツイ,和,ついつい,ツイツイ
現代語,I,根,根,ネ,名詞-普通名詞-一般,,,ネ,ネ,和,根,ネ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,葉,葉,ハ,名詞-普通名詞-一般,,,ハ,ハ,和,葉,ハ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,無い,無い,ナイ,形容詞-非自立可能,形容詞,連体形-一般,ナイ,ナイ,和,無い,ナイ
現代語,I,こと,事,コト,名詞-普通名詞-一般,,,コト,コト,和,こと,コト
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,申し,申す,モウス,動詞-非自立可能,五段-サ行,連用形-一般,モーシ,モウシ,和,申す,モウス
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,そんな,そんな,ソンナ,連体詞,,,ソンナ,ソンナ,和,そんな,ソンナ
現代語,I,浅,浅い,アサイ,形容詞-一般,形容詞,語幹-一般,アサ,アサ,和,浅い,アサイ
現代語,I,墓,墓,ハカ,名詞-普通名詞-一般,,,ハカ,ハカ,和,墓,ハカ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,事実,事実,ジジツ,名詞-普通名詞-副詞可能,,,ジジツ,ジジツ,漢,事実,ジジツ
現代語,I,なぞ,など,ナド,助詞-副助詞,,,ナゾ,ナゾ,和,なぞ,ナゾ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,みじん,微塵,ミジン,名詞-普通名詞-一般,,,ミジン,ミジン,漢,みじん,ミジン
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,無い,無い,ナイ,形容詞-非自立可能,形容詞,連体形-一般,ナイ,ナイ,和,無い,ナイ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,です,です,デス,助動詞,助動詞-デス,終止形-一般,デス,デス,和,です,デス
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,醜い,醜い,ミニクイ,形容詞-一般,形容詞,連体形-一般,ミニクイ,ミニクイ,和,醜い,ミニクイ
現代語,I,こと,事,コト,名詞-普通名詞-一般,,,コト,コト,和,こと,コト
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,口走り,口走る,クチバシル,動詞-一般,五段-ラ行,連用形-一般,クチバシリ,クチバシリ,和,口走る,クチバシル
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,けれど,けれど,ケレド,助詞-接続助詞,,,ケレド,ケレド,和,けれど,ケレド
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,口惜しい,口惜しい,クチオシイ,形容詞-一般,形容詞,連体形-一般,クチオシー,クチオシイ,和,口惜しい,クチオシイ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,です,です,デス,助動詞,助動詞-デス,終止形-一般,デス,デス,和,です,デス
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,胸,胸,ムネ,名詞-普通名詞-一般,,,ムネ,ムネ,和,胸,ムネ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,掻きむしり,掻き毟る,カキムシル,動詞-一般,五段-ラ行,連用形-一般,カキムシリ,カキムシリ,和,掻きむしる,カキムシル
現代語,I,たい,たい,タイ,助動詞,助動詞-タイ,終止形-一般,タイ,タイ,和,たい,タイ
現代語,I,ほど,ほど,ホド,助詞-副助詞,,,ホド,ホド,和,ほど,ホド
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,口惜しかっ,悔しい,クヤシイ,形容詞-一般,形容詞,連用形-促音便,クヤシカッ,クヤシカッ,和,口惜しい,クヤシイ
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,です,です,デス,助動詞,助動詞-デス,終止形-一般,デス,デス,和,です,デス
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,なん,何,ナニ,代名詞,,,ナン,ナン,和,なん,ナン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,わけ,訳,ワケ,名詞-普通名詞-一般,,,ワケ,ワケ,和,わけ,ワケ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,わかり,分かる,ワカル,動詞-一般,五段-ラ行,連用形-一般,ワカリ,ワカリ,和,わかる,ワカル
現代語,I,ませ,ます,マス,助動詞,助動詞-マス,未然形-一般,マセ,マセ,和,ます,マス
現代語,I,ぬ,ず,ズ,助動詞,助動詞-ヌ,終止形-一般,ヌ,ヌ,和,ぬ,ヌ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,ああ,ああ,アア,感動詞-一般,,,アー,アア,和,ああ,アア
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ジェラシィ,,,名詞,,,,,,,　
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,いう,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,ユー,イウ,和,いう,ユウ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,なんて,なんて,ナンテ,助詞-副助詞,,,ナンテ,ナンテ,和,なんて,ナンテ
現代語,I,やり,遣る,ヤル,動詞-非自立可能,五段-ラ行,連用形-一般,ヤリ,ヤリ,和,やる,ヤル
現代語,I,きれ,切る,キル,動詞-非自立可能,下一段-ラ行,未然形-一般,キレ,キレ,和,きれる,キレル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,連体形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,悪徳,悪徳,アクトク,名詞-普通名詞-一般,,,アクトク,アクトク,漢,悪徳,アクトク
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,こんな,こんな,コンナ,形状詞-一般,,,コンナ,コンナ,和,こんな,コンナ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,命,命,イノチ,名詞-普通名詞-一般,,,イノチ,イノチ,和,命,イノチ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,捨てる,捨てる,ステル,動詞-一般,下一段-タ行,連体形-一般,ステル,ステル,和,捨てる,ステル
現代語,I,ほど,ほど,ホド,助詞-副助詞,,,ホド,ホド,和,ほど,ホド
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,思い,思い,オモイ,名詞-普通名詞-一般,,,オモイ,オモイ,和,思い,オモイ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,あの,あの,アノ,感動詞-フィラー,,,アノ,アノ,和,あの,アノ
現代語,I,人,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,人,ヒト
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,慕い,慕う,シタウ,動詞-一般,五段-ワア行,連用形-一般,シタイ,シタイ,和,慕う,シタウ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,きょう,今日,キョウ,名詞-普通名詞-副詞可能,,,キョー,キョウ,和,きょう,キョウ
現代語,I,まで,まで,マデ,助詞-副助詞,,,マデ,マデ,和,まで,マデ
現代語,I,つき,付く,ツク,動詞-非自立可能,五段-カ行,連用形-一般,ツキ,ツキ,和,つく,ツク
現代語,I,随,,,名詞,,,,,,,　
現代語,I,したがっ,従う,シタガウ,動詞-一般,五段-ワア行,連用形-促音便,シタガッ,シタガッ,和,したがう,シタガウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,来,来る,クル,動詞-非自立可能,カ行変格,連用形-一般,キ,キ,和,来る,クル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,一,一,ヒト,名詞-数詞,,,ヒト,ヒト,和,一,ヒト
現代語,I,つ,つ,ツ,接尾辞-名詞的-助数詞,,,ツ,ツ,和,つ,ツ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,優しい,優しい,ヤサシイ,形容詞-一般,形容詞,連体形-一般,ヤサシー,ヤサシイ,和,優しい,ヤサシイ
現代語,I,言葉,言葉,コトバ,名詞-普通名詞-一般,,,コトバ,コトバ,和,言葉,コトバ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,下さら,下さる,クダサル,動詞-非自立可能,五段-ラ行,未然形-一般,クダサラ,クダサラ,和,下さる,クダサル
現代語,I,ず,ず,ズ,助動詞,助動詞-ヌ,連用形-一般,ズ,ズ,和,ぬ,ヌ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,かえって,却って,カエッテ,副詞,,,カエッテ,カエッテ,和,かえって,カエッテ
現代語,I,あんな,あんな,アンナ,形状詞-一般,,,アンナ,アンナ,和,あんな,アンナ
現代語,I,賤しい,卑しい,イヤシイ,形容詞-一般,形容詞,連体形-一般,イヤシー,イヤシイ,和,賤しい,イヤシイ
現代語,I,百姓,百姓,ヒャクショウ,名詞-普通名詞-一般,,,ヒャクショー,ヒャクショウ,漢,百姓,ヒャクショウ
現代語,I,女,女,オンナ,名詞-普通名詞-一般,,,オンナ,オンナ,和,女,オンナ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,身の上,身の上,ミノウエ,名詞-普通名詞-一般,,,ミノウエ,ミノウエ,和,身の上,ミノウエ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,御,御,オ,接頭辞,,,オ,オ,和,御,オ
現代語,I,頬,頬,ホオ,名詞-普通名詞-一般,,,ホー,ホオ,和,頬,ホオ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,染め,染める,ソメル,動詞-一般,下一段-マ行,連用形-一般,ソメ,ソメ,和,染める,ソメル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,迄,まで,マデ,助詞-副助詞,,,マデ,マデ,和,迄,マデ
現代語,I,かばっ,庇う,カバウ,動詞-一般,五段-ワア行,連用形-促音便,カバッ,カバッ,和,かばう,カバウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,やり,遣る,ヤル,動詞-非自立可能,五段-ラ行,連用形-一般,ヤリ,ヤリ,和,やる,ヤル
現代語,I,なさっ,為さる,ナサル,動詞-非自立可能,五段-ラ行,連用形-促音便,ナサッ,ナサッ,和,なさる,ナサル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,ああ,ああ,アア,感動詞-一般,,,アー,アア,和,ああ,アア
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,やっぱり,矢張り,ヤハリ,副詞,,,ヤッパリ,ヤッパリ,和,やっぱり,ヤッパリ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,あの,彼の,アノ,連体詞,,,アノ,アノ,和,あの,アノ
現代語,I,人,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,人,ヒト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,だらしない,だらし無い,ダラシナイ,形容詞-一般,形容詞,終止形-一般,ダラシナイ,ダラシナイ,和,だらしない,ダラシナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,ヤキ,,,名詞,,,,,,,　
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,まわっ,回る,マワル,動詞-非自立可能,五段-ラ行,連用形-促音便,マワッ,マワッ,和,まわる,マワル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,もう,もう,モウ,副詞,,,モー,モウ,和,もう,モウ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,あの,彼の,アノ,連体詞,,,アノ,アノ,和,あの,アノ
現代語,I,人,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,人,ヒト
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,見込み,見込み,ミコミ,名詞-普通名詞-一般,,,ミコミ,ミコミ,和,見込み,ミコミ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,ない,無い,ナイ,形容詞-非自立可能,形容詞,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,凡夫,凡夫,ボンプ,名詞-普通名詞-一般,,,ボンプ,ボンプ,漢,凡夫,ボンプ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,ただ,只,タダ,名詞-普通名詞-一般,,,タダ,タダ,和,ただ,タダ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,人,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,人,ヒト
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,死ん,死ぬ,シヌ,動詞-一般,五段-ナ行,連用形-撥音便,シン,シン,和,死ぬ,シヌ
現代語,I,だって,たって,タッテ,助詞-接続助詞,,,ダッテ,ダッテ,和,だって,ダッテ
現代語,I,惜しく,惜しい,オシイ,形容詞-一般,形容詞,連用形-一般,オシク,オシク,和,惜しい,オシイ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,ない,無い,ナイ,形容詞-非自立可能,形容詞,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,そう,そう,ソウ,副詞,,,ソー,ソウ,和,そう,ソウ
現代語,I,思っ,思う,オモウ,動詞-一般,五段-ワア行,連用形-促音便,オモッ,オモッ,和,思う,オモウ
現代語,I,たら,た,タ,助動詞,助動詞-タ,仮定形-一般,タラ,タラ,和,た,タ
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ふい,拭く,フク,動詞-一般,五段-カ行,連用形-イ音便,フイ,フイ,和,ふく,フク
現代語,I,と,と,ト,助詞-接続助詞,,,ト,ト,和,と,ト
現代語,I,恐ろしい,恐ろしい,オソロシイ,形容詞-一般,形容詞,連体形-一般,オソロシー,オソロシイ,和,恐ろしい,オソロシイ
現代語,I,こと,事,コト,名詞-普通名詞-一般,,,コト,コト,和,こと,コト
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,考える,考える,カンガエル,動詞-一般,下一段-ア行,連体形-一般,カンガエル,カンガエル,和,考える,カンガエル
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,なり,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-一般,ナリ,ナリ,和,なる,ナル
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,悪魔,悪魔,アクマ,名詞-普通名詞-一般,,,アクマ,アクマ,漢,悪魔,アクマ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,魅み,摘む,ツマム,動詞-一般,五段-マ行,連用形-一般,ツマミ,ツマミ,和,魅む,ツマム
現代語,I,こま,込む,コム,動詞-非自立可能,五段-マ行,未然形-一般,コマ,コマ,和,こむ,コム
現代語,I,れ,れる,レル,助動詞,助動詞-レル,連用形-一般,レ,レ,和,れる,レル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,知れ,知れる,シレル,動詞-一般,下一段-ラ行,連用形-一般,シレ,シレ,和,知れる,シレル
現代語,I,ませ,ます,マス,助動詞,助動詞-マス,未然形-一般,マセ,マセ,和,ます,マス
現代語,I,ぬ,ず,ズ,助動詞,助動詞-ヌ,終止形-一般,ヌ,ヌ,和,ぬ,ヌ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,とき,時,トキ,名詞-普通名詞-副詞可能,,,トキ,トキ,和,とき,トキ
現代語,I,以来,以来,イライ,名詞-普通名詞-副詞可能,,,イライ,イライ,漢,以来,イライ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,あの,彼の,アノ,連体詞,,,アノ,アノ,和,あの,アノ
現代語,I,人,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,人,ヒト
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,いっそ,いっそ,イッソ,副詞,,,イッソ,イッソ,漢,いっそ,イッソ
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,手,手,テ,名詞-普通名詞-助数詞可能,,,テ,テ,和,手,テ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,殺し,殺す,コロス,動詞-一般,五段-サ行,連用形-一般,コロシ,コロシ,和,殺す,コロス
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,あげよう,上げる,アゲル,動詞-非自立可能,下一段-ガ行,意志推量形,アゲヨー,アゲヨウ,和,あげる,アゲル
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,思い,思う,オモウ,動詞-一般,五段-ワア行,連用形-一般,オモイ,オモイ,和,思う,オモウ
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,いずれ,何れ,イズレ,代名詞,,,イズレ,イズレ,和,いずれ,イズレ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,殺さ,殺す,コロス,動詞-一般,五段-サ行,未然形-一般,コロサ,コロサ,和,殺す,コロス
現代語,I,れる,れる,レル,助動詞,助動詞-レル,連体形-一般,レル,レル,和,れる,レル
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,方,方,カタ,名詞-普通名詞-助数詞可能,,,カタ,カタ,和,方,カタ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,ちがい,違い,チガイ,名詞-普通名詞-一般,,,チガイ,チガイ,和,ちがい,チガイ
現代語,I,ない,無い,ナイ,形容詞-非自立可能,形容詞,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,また,又,マタ,接続詞,,,マタ,マタ,和,また,マタ
現代語,I,あの,あの,アノ,感動詞-フィラー,,,アノ,アノ,和,あの,アノ
現代語,I,人,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,人,ヒト
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,って,って,ッテ,助詞-副助詞,,,ッテ,ッテ,和,って,ッテ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,無理,無理,ムリ,名詞-普通名詞-形状詞可能,,,ムリ,ムリ,漢,無理,ムリ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,自分,自分,ジブン,名詞-普通名詞-一般,,,ジブン,ジブン,漢,自分,ジブン
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,殺さ,殺す,コロス,動詞-一般,五段-サ行,未然形-一般,コロサ,コロサ,和,殺す,コロス
現代語,I,せる,せる,セル,助動詞,下一段-サ行,連体形-一般,セル,セル,和,せる,セル
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,仕向け,仕向ける,シムケル,動詞-一般,下一段-カ行,連用形-一般,シムケ,シムケ,和,仕向ける,シムケル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,終止形-一般,イル,イル,和,いる,イル
現代語,I,みたい,みたい,ミタイ,形状詞-助動詞語幹,,,ミタイ,ミタイ,和,みたい,ミタイ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,様子,様子,ヨウス,名詞-普通名詞-一般,,,ヨース,ヨウス,漢,様子,ヨウス
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ちらちら,ちらちら,チラチラ,副詞,,,チラチラ,チラチラ,和,ちらちら,チラチラ
現代語,I,見える,見える,ミエル,動詞-一般,下一段-ア行,終止形-一般,ミエル,ミエル,和,見える,ミエル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,手,手,テ,名詞-普通名詞-助数詞可能,,,テ,テ,和,手,テ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,殺し,殺す,コロス,動詞-一般,五段-サ行,連用形-一般,コロシ,コロシ,和,殺す,コロス
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,あげる,上げる,アゲル,動詞-非自立可能,下一段-ガ行,終止形-一般,アゲル,アゲル,和,あげる,アゲル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,他人,他人,タニン,名詞-普通名詞-一般,,,タニン,タニン,漢,他人,タニン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,手,手,テ,名詞-普通名詞-助数詞可能,,,テ,テ,和,手,テ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,殺さ,殺す,コロス,動詞-一般,五段-サ行,未然形-一般,コロサ,コロサ,和,殺す,コロス
現代語,I,せ,せる,セル,助動詞,下一段-サ行,連用形-一般,セ,セ,和,せる,セル
現代語,I,たく,たい,タイ,助動詞,助動詞-タイ,連用形-一般,タク,タク,和,たい,タイ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,ない,無い,ナイ,形容詞-非自立可能,形容詞,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,あの,彼の,アノ,連体詞,,,アノ,アノ,和,あの,アノ
現代語,I,人,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,人,ヒト
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,殺し,殺す,コロス,動詞-一般,五段-サ行,連用形-一般,コロシ,コロシ,和,殺す,コロス
