辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,活用型,活用形,発音形出現形,仮名形出現形,語種,書字形(基本形),語形(基本形)
現代語,I,韋駄,韋駄,イダ,名詞-固有名詞-一般,,,イダ,イダ,固,韋駄,イダ
現代語,I,天,天,テン,接尾辞-名詞的-一般,,,テン,テン,漢,天,テン
現代語,I,い,いー,イー,感動詞-フィラー,,,イ,イ,和,い,イ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,てん,てん,テン,助詞-終助詞,,,テン,テン,和,てん,テン
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ここ,此処,ココ,代名詞,,,ココ,ココ,和,ここ,ココ
現代語,I,まで,まで,マデ,助詞-副助詞,,,マデ,マデ,和,まで,マデ
現代語,I,突破,突破,トッパ,名詞-普通名詞-サ変可能,,,トッパ,トッパ,漢,突破,トッパ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,来,来る,クル,動詞-非自立可能,カ行変格,連用形-一般,キ,キ,和,来る,クル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,メロス,メロス-melos,メロス,名詞-普通名詞-一般,,,メロス,メロス,外,メロス,メロス
現代語,I,よ,よ,ヨ,助詞-終助詞,,,ヨ,ヨ,和,よ,ヨ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,真,真,シン,名詞-普通名詞-一般,,,シン,シン,漢,真,シン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,勇者,勇者,ユウシャ,名詞-普通名詞-一般,,,ユーシャ,ユウシャ,漢,勇者,ユウシャ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,メロス,メロス-melos,メロス,名詞-普通名詞-一般,,,メロス,メロス,外,メロス,メロス
現代語,I,よ,よ,ヨ,助詞-終助詞,,,ヨ,ヨ,和,よ,ヨ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,今,今,イマ,名詞-普通名詞-副詞可能,,,イマ,イマ,和,今,イマ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ここ,此処,ココ,代名詞,,,ココ,ココ,和,ここ,ココ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,疲れ,疲れる,ツカレル,動詞-一般,下一段-ラ行,連用形-一般,ツカレ,ツカレ,和,疲れる,ツカレル
現代語,I,切っ,切る,キル,動詞-非自立可能,五段-ラ行,連用形-促音便,キッ,キッ,和,切る,キル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,動け,動く,ウゴク,動詞-一般,下一段-カ行,未然形-一般,ウゴケ,ウゴケ,和,動ける,ウゴケル
現代語,I,なく,ない,ナイ,助動詞,助動詞-ナイ,連用形-一般,ナク,ナク,和,ない,ナイ
現代語,I,なる,成る,ナル,動詞-非自立可能,五段-ラ行,終止形-一般,ナル,ナル,和,なる,ナル
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,情無い,情けない,ナサケナイ,形容詞-一般,形容詞,終止形-一般,ナサケナイ,ナサケナイ,和,情無い,ナサケナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,愛する,愛する,アイスル,動詞-一般,サ行変格,連体形-一般,アイスル,アイスル,混,愛する,アイスル
現代語,I,友,友,トモ,名詞-普通名詞-一般,,,トモ,トモ,和,友,トモ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,おまえ,御前,オマエ,代名詞,,,オマエ,オマエ,和,おまえ,オマエ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,信じ,信ずる,シンズル,動詞-一般,サ行変格,連用形-一般,シンジ,シンジ,混,信ずる,シンズル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,ばかり,ばかり,バカリ,助詞-副助詞,,,バカリ,バカリ,和,ばかり,バカリ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,やがて,軈て,ヤガテ,副詞,,,ヤガテ,ヤガテ,和,やがて,ヤガテ
現代語,I,殺さ,殺す,コロス,動詞-一般,五段-サ行,未然形-一般,コロサ,コロサ,和,殺す,コロス
現代語,I,れ,れる,レル,助動詞,助動詞-レル,未然形-一般,レ,レ,和,れる,レル
現代語,I,なけれ,ない,ナイ,助動詞,助動詞-ナイ,仮定形-一般,ナケレ,ナケレ,和,ない,ナイ
現代語,I,ば,ば,バ,助詞-接続助詞,,,バ,バ,和,ば,バ
現代語,I,なら,成る,ナル,動詞-非自立可能,五段-ラ行,未然形-一般,ナラ,ナラ,和,なる,ナル
現代語,I,ぬ,ず,ズ,助動詞,助動詞-ヌ,終止形-一般,ヌ,ヌ,和,ぬ,ヌ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,おまえ,御前,オマエ,代名詞,,,オマエ,オマエ,和,おまえ,オマエ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,稀代,希代,キタイ,名詞-普通名詞-形状詞可能,,,キタイ,キタイ,漢,稀代,キタイ
現代語,I,きたい,期待,キタイ,名詞-普通名詞-サ変可能,,,キタイ,キタイ,漢,きたい,キタイ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,不信,不信,フシン,名詞-普通名詞-一般,,,フシン,フシン,漢,不信,フシン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,人間,人間,ニンゲン,名詞-普通名詞-一般,,,ニンゲン,ニンゲン,漢,人間,ニンゲン
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,まさしく,正しく,マサシク,副詞,,,マサシク,マサシク,和,まさしく,マサシク
現代語,I,王,王,オウ,名詞-普通名詞-一般,,,オー,オウ,漢,王,オウ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,思う,思う,オモウ,動詞-一般,五段-ワア行,連体形-一般,オモウ,オモウ,和,思う,オモウ
現代語,I,壺,壺,ツボ,名詞-普通名詞-一般,,,ツボ,ツボ,和,壺,ツボ
現代語,I,つぼ,壺,ツボ,名詞-普通名詞-一般,,,ツボ,ツボ,和,つぼ,ツボ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,ぞ,ぞ,ゾ,助詞-終助詞,,,ゾ,ゾ,和,ぞ,ゾ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,自分,自分,ジブン,名詞-普通名詞-一般,,,ジブン,ジブン,漢,自分,ジブン
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,叱っ,叱る,シカル,動詞-一般,五段-ラ行,連用形-促音便,シカッ,シカッ,和,叱る,シカル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,みる,見る,ミル,動詞-非自立可能,上一段-マ行,連体形-一般,ミル,ミル,和,みる,ミル
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,が,が,ガ,助詞-接続助詞,,,ガ,ガ,和,が,ガ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,全身,全身,ゼンシン,名詞-普通名詞-一般,,,ゼンシン,ゼンシン,漢,全身,ゼンシン
現代語,I,萎,萎,イ,名詞-普通名詞-一般,,,イ,イ,記号,萎,イ
現代語,I,なえ,萎える,ナエル,動詞-一般,下一段-ア行,連用形-一般,ナエ,ナエ,和,なえる,ナエル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,もはや,最早,モハヤ,副詞,,,モハヤ,モハヤ,和,もはや,モハヤ
現代語,I,芋虫,芋虫,イモムシ,名詞-普通名詞-一般,,,イモムシ,イモムシ,和,芋虫,イモムシ
現代語,I,いもむし,芋虫,イモムシ,名詞-普通名詞-一般,,,イモムシ,イモムシ,和,いもむし,イモムシ
現代語,I,ほど,ほど,ホド,助詞-副助詞,,,ホド,ホド,和,ほど,ホド
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,前進,前進,ゼンシン,名詞-普通名詞-サ変可能,,,ゼンシン,ゼンシン,漢,前進,ゼンシン
現代語,I,かなわ,敵う,カナウ,動詞-一般,五段-ワア行,未然形-一般,カナワ,カナワ,和,かなう,カナウ
現代語,I,ぬ,ず,ズ,助動詞,助動詞-ヌ,終止形-一般,ヌ,ヌ,和,ぬ,ヌ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,路傍,路傍,ロボウ,名詞-普通名詞-一般,,,ロボー,ロボウ,漢,路傍,ロボウ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,草原,草原,ソウゲン,名詞-普通名詞-一般,,,ソーゲン,ソウゲン,漢,草原,ソウゲン
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,ごろり,ごろり,ゴロリ,副詞,,,ゴロリ,ゴロリ,和,ごろり,ゴロリ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,寝ころがっ,寝転がる,ネコロガル,動詞-一般,五段-ラ行,連用形-促音便,ネコロガッ,ネコロガッ,和,寝ころがる,ネコロガル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,身体,身体,シンタイ,名詞-普通名詞-一般,,,シンタイ,シンタイ,漢,身体,シンタイ
現代語,I,疲労,疲労,ヒロウ,名詞-普通名詞-サ変可能,,,ヒロー,ヒロウ,漢,疲労,ヒロウ
現代語,I,すれ,為る,スル,動詞-非自立可能,サ行変格,仮定形-一般,スレ,スレ,和,する,スル
現代語,I,ば,ば,バ,助詞-接続助詞,,,バ,バ,和,ば,バ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,精神,精神,セイシン,名詞-普通名詞-一般,,,セーシン,セイシン,漢,精神,セイシン
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,共,共,トモ,名詞-普通名詞-一般,,,トモ,トモ,和,共,トモ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,やら,遣る,ヤル,動詞-非自立可能,五段-ラ行,未然形-一般,ヤラ,ヤラ,和,やる,ヤル
現代語,I,れる,れる,レル,助動詞,助動詞-レル,終止形-一般,レル,レル,和,れる,レル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,もう,もう,モウ,副詞,,,モー,モウ,和,もう,モウ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,どう,どう,ドウ,副詞,,,ドー,ドウ,和,どう,ドウ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,いい,良い,ヨイ,形容詞-非自立可能,形容詞,終止形-一般,イー,イイ,和,いい,イイ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,いう,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,イウ,イウ,和,いう,イウ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,勇者,勇者,ユウシャ,名詞-普通名詞-一般,,,ユーシャ,ユウシャ,漢,勇者,ユウシャ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,不,不,フ,接頭辞,,,フ,フ,漢,不,フ
現代語,I,似合い,似合い,ニアイ,名詞-普通名詞-一般,,,ニアイ,ニアイ,和,似合い,ニアイ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,不貞,不貞,フテイ,名詞-普通名詞-形状詞可能,,,フテー,フテイ,漢,不貞,フテイ
現代語,I,腐,腐,フ,名詞-普通名詞-一般,,,フ,フ,漢,腐,フ
現代語,I,ふてくされ,不貞腐れる,フテクサレル,動詞-一般,下一段-ラ行,連用形-一般,フテクサレ,フテクサレ,和,ふてくされる,フテクサレル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,根性,根性,コンジョウ,名詞-普通名詞-一般,,,コンジョー,コンジョウ,漢,根性,コンジョウ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,心,心,ココロ,名詞-普通名詞-サ変可能,,,ココロ,ココロ,和,心,ココロ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,隅,隅,スミ,名詞-普通名詞-一般,,,スミ,スミ,和,隅,スミ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,巣喰っ,巣くう,スクウ,動詞-一般,五段-ワア行,連用形-促音便,スクッ,スクッ,和,巣喰う,スクウ
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,これ,此れ,コレ,代名詞,,,コレ,コレ,和,これ,コレ
現代語,I,ほど,ほど,ホド,助詞-副助詞,,,ホド,ホド,和,ほど,ホド
現代語,I,努力,努力,ドリョク,名詞-普通名詞-サ変可能,,,ドリョク,ドリョク,漢,努力,ドリョク
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,約束,約束,ヤクソク,名詞-普通名詞-サ変可能,,,ヤクソク,ヤクソク,漢,約束,ヤクソク
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,破る,破る,ヤブル,動詞-一般,五段-ラ行,連体形-一般,ヤブル,ヤブル,和,破る,ヤブル
現代語,I,心,心,ココロ,名詞-普通名詞-サ変可能,,,ココロ,ココロ,和,心,ココロ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,みじん,微塵,ミジン,名詞-普通名詞-一般,,,ミジン,ミジン,漢,みじん,ミジン
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,無かっ,無い,ナイ,形容詞-非自立可能,形容詞,連用形-促音便,ナカッ,ナカッ,和,無い,ナイ
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,神,神,カミ,名詞-普通名詞-一般,,,カミ,カミ,和,神,カミ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,照覧,照覧,ショウラン,名詞-普通名詞-サ変可能,,,ショーラン,ショウラン,漢,照覧,ショウラン
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,精,精,セイ,名詞-普通名詞-一般,,,セー,セイ,漢,精,セイ
現代語,I,一ぱい,一杯,イッパイ,副詞,,,イッパイ,イッパイ,漢,一ぱい,イッパイ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,努め,努める,ツトメル,動詞-一般,下一段-マ行,連用形-一般,ツトメ,ツトメ,和,努める,ツトメル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,来,来る,クル,動詞-非自立可能,カ行変格,連用形-一般,キ,キ,和,来る,クル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,動け,動く,ウゴク,動詞-一般,下一段-カ行,未然形-一般,ウゴケ,ウゴケ,和,動ける,ウゴケル
現代語,I,なく,ない,ナイ,助動詞,助動詞-ナイ,連用形-一般,ナク,ナク,和,ない,ナイ
現代語,I,なる,成る,ナル,動詞-非自立可能,五段-ラ行,連体形-一般,ナル,ナル,和,なる,ナル
現代語,I,まで,まで,マデ,助詞-副助詞,,,マデ,マデ,和,まで,マデ
現代語,I,走っ,走る,ハシル,動詞-一般,五段-ラ行,連用形-促音便,ハシッ,ハシッ,和,走る,ハシル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,来,来る,クル,動詞-非自立可能,カ行変格,連用形-一般,キ,キ,和,来る,クル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,不信,不信,フシン,名詞-普通名詞-一般,,,フシン,フシン,漢,不信,フシン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,徒,徒,ト,名詞-普通名詞-一般,,,ト,ト,漢,徒,ト
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,無い,無い,ナイ,形容詞-非自立可能,形容詞,終止形-一般,ナイ,ナイ,和,無い,ナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,ああ,ああ,アア,感動詞-一般,,,アー,アア,和,ああ,アア
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,できる,出来る,デキル,動詞-非自立可能,上一段-カ行,連体形-一般,デキル,デキル,和,できる,デキル
現代語,I,事,事,コト,名詞-普通名詞-一般,,,コト,コト,和,事,コト
現代語,I,なら,だ,ダ,助動詞,助動詞-ダ,仮定形-一般,ナラ,ナラ,和,だ,ダ
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,胸,胸,ムネ,名詞-普通名詞-一般,,,ムネ,ムネ,和,胸,ムネ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,截た,断つ,タツ,動詞-一般,五段-タ行,未然形-一般,タタ,タタ,和,截つ,タツ
現代語,I,ち,ちっ,チッ,副詞,,,チ,チ,和,ち,チ
現代語,I,割っ,割る,ワル,動詞-一般,五段-ラ行,連用形-促音便,ワッ,ワッ,和,割る,ワル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,真紅,深紅,シンク,名詞-普通名詞-一般,,,シンク,シンク,漢,真紅,シンク
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,心臓,心臓,シンゾウ,名詞-普通名詞-一般,,,シンゾー,シンゾウ,漢,心臓,シンゾウ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,目,目,メ,名詞-普通名詞-一般,,,メ,メ,和,目,メ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,掛け,掛ける,カケル,動詞-非自立可能,下一段-カ行,連用形-一般,カケ,カケ,和,掛ける,カケル
現代語,I,たい,たい,タイ,助動詞,助動詞-タイ,終止形-一般,タイ,タイ,和,たい,タイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,愛,愛,アイ,名詞-普通名詞-一般,,,アイ,アイ,漢,愛,アイ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,信実,信実,シンジツ,名詞-普通名詞-一般,,,シンジツ,シンジツ,漢,信実,シンジツ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,血液,血液,ケツエキ,名詞-普通名詞-一般,,,ケツエキ,ケツエキ,漢,血液,ケツエキ
現代語,I,だけ,だけ,ダケ,助詞-副助詞,,,ダケ,ダケ,和,だけ,ダケ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,動い,動く,ウゴク,動詞-一般,五段-カ行,連用形-イ音便,ウゴイ,ウゴイ,和,動く,ウゴク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,連体形-一般,イル,イル,和,いる,イル
現代語,I,この,此の,コノ,連体詞,,,コノ,コノ,和,この,コノ
現代語,I,心臓,心臓,シンゾウ,名詞-普通名詞-一般,,,シンゾー,シンゾウ,漢,心臓,シンゾウ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,見せ,見せる,ミセル,動詞-非自立可能,下一段-サ行,連用形-一般,ミセ,ミセ,和,見せる,ミセル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,やり,遣る,ヤル,動詞-非自立可能,五段-ラ行,連用形-一般,ヤリ,ヤリ,和,やる,ヤル
現代語,I,たい,たい,タイ,助動詞,助動詞-タイ,終止形-一般,タイ,タイ,和,たい,タイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,けれど,けれど,ケレド,接続詞,,,ケレド,ケレド,和,けれど,ケレド
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,この,此の,コノ,連体詞,,,コノ,コノ,和,この,コノ
現代語,I,大事,大事,ダイジ,形状詞-一般,,,ダイジ,ダイジ,漢,大事,ダイジ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,時,時,トキ,名詞-普通名詞-副詞可能,,,トキ,トキ,和,時,トキ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,精,精,セイ,名詞-普通名詞-一般,,,セー,セイ,漢,精,セイ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,根,根,ネ,名詞-普通名詞-一般,,,ネ,ネ,和,根,ネ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,尽き,尽きる,ツキル,動詞-一般,上一段-カ行,連用形-一般,ツキ,ツキ,和,尽きる,ツキル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,よくよく,良く良く,ヨクヨク,副詞,,,ヨクヨク,ヨクヨク,和,よくよく,ヨクヨク
現代語,I,不幸,不幸,フコウ,名詞-普通名詞-形状詞可能,,,フコー,フコウ,漢,不幸,フコウ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,男,男,オトコ,名詞-普通名詞-一般,,,オトコ,オトコ,和,男,オトコ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,きっと,急度,キット,副詞,,,キット,キット,和,きっと,キット
現代語,I,笑わ,笑う,ワラウ,動詞-一般,五段-ワア行,未然形-一般,ワラワ,ワラワ,和,笑う,ワラウ
現代語,I,れる,れる,レル,助動詞,助動詞-レル,終止形-一般,レル,レル,和,れる,レル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,一家,一家,イッカ,名詞-普通名詞-一般,,,イッカ,イッカ,漢,一家,イッカ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,笑わ,笑う,ワラウ,動詞-一般,五段-ワア行,未然形-一般,ワラワ,ワラワ,和,笑う,ワラウ
現代語,I,れる,れる,レル,助動詞,助動詞-レル,終止形-一般,レル,レル,和,れる,レル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,友,友,トモ,名詞-普通名詞-一般,,,トモ,トモ,和,友,トモ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,欺,,,名詞,,,,,,,　
