辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,活用型,活用形,発音形出現形,仮名形出現形,語種,書字形(基本形),語形(基本形)
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,近く,近い,チカイ,形容詞-一般,形容詞,連用形-一般,チカク,チカク,和,近い,チカイ
現代語,I,なっ,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-促音便,ナッ,ナッ,和,なる,ナル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,来,来る,クル,動詞-非自立可能,カ行変格,連用形-一般,キ,キ,和,来る,クル
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,し,し,シ,助詞-接続助詞,,,シ,シ,和,し,シ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,常連,常連,ジョウレン,名詞-普通名詞-一般,,,ジョーレン,ジョウレン,漢,常連,ジョウレン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,客,客,キャク,名詞-普通名詞-一般,,,キャク,キャク,漢,客,キャク
現代語,I,さん,さん,サン,接尾辞-名詞的-一般,,,サン,サン,和,さん,サン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,家,家,イエ,名詞-普通名詞-一般,,,イエ,イエ,和,家,イエ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,廻っ,回る,マワル,動詞-非自立可能,五段-ラ行,連用形-促音便,マワッ,マワッ,和,廻る,マワル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,勘定,勘定,カンジョウ,名詞-普通名詞-サ変可能,,,カンジョー,カンジョウ,漢,勘定,カンジョウ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,もらっ,貰う,モラウ,動詞-非自立可能,五段-ワア行,連用形-促音便,モラッ,モラッ,和,もらう,モラウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,歩い,歩く,アルク,動詞-一般,五段-カ行,連用形-イ音便,アルイ,アルイ,和,歩く,アルク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,やっと,漸と,ヤット,副詞,,,ヤット,ヤット,和,やっと,ヤット
現代語,I,それ,其れ,ソレ,代名詞,,,ソレ,ソレ,和,それ,ソレ
現代語,I,だけ,だけ,ダケ,助詞-副助詞,,,ダケ,ダケ,和,だけ,ダケ
現代語,I,集め,集める,アツメル,動詞-一般,下一段-マ行,連用形-一般,アツメ,アツメ,和,集める,アツメル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,まいり,参る,マイル,動詞-非自立可能,五段-ラ行,連用形-一般,マイリ,マイリ,和,まいる,マイル
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,これ,此れ,コレ,代名詞,,,コレ,コレ,和,これ,コレ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,すぐ,直ぐ,スグ,副詞,,,スグ,スグ,和,すぐ,スグ
現代語,I,今夜,今夜,コンヤ,名詞-普通名詞-副詞可能,,,コンヤ,コンヤ,漢,今夜,コンヤ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,仕入れ,仕入れ,シイレ,名詞-普通名詞-一般,,,シイレ,シイレ,和,仕入れ,シイレ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,ほう,方,ホウ,名詞-普通名詞-一般,,,ホー,ホウ,漢,ほう,ホウ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,手渡し,手渡す,テワタス,動詞-一般,五段-サ行,連用形-一般,テワタシ,テワタシ,和,手渡す,テワタス
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,やら,遣る,ヤル,動詞-非自立可能,五段-ラ行,未然形-一般,ヤラ,ヤラ,和,やる,ヤル
現代語,I,なけれ,ない,ナイ,助動詞,助動詞-ナイ,仮定形-一般,ナケレ,ナケレ,和,ない,ナイ
現代語,I,ば,ば,バ,助詞-接続助詞,,,バ,バ,和,ば,バ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,もう,もう,モウ,副詞,,,モー,モウ,和,もう,モウ
現代語,I,来年,来年,ライネン,名詞-普通名詞-副詞可能,,,ライネン,ライネン,漢,来年,ライネン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,正月,正月,ショウガツ,名詞-普通名詞-一般,,,ショーガツ,ショウガツ,漢,正月,ショウガツ
現代語,I,から,から,カラ,助詞-格助詞,,,カラ,カラ,和,から,カラ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,ども,共,ドモ,接尾辞-名詞的-一般,,,ドモ,ドモ,和,ども,ドモ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,商売,商売,ショウバイ,名詞-普通名詞-サ変可能,,,ショーバイ,ショウバイ,漢,商売,ショウバイ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,つづけ,続ける,ツヅケル,動詞-非自立可能,下一段-カ行,連用形-一般,ツズケ,ツヅケ,和,つづける,ツヅケル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,やっ,遣る,ヤル,動詞-非自立可能,五段-ラ行,連用形-促音便,ヤッ,ヤッ,和,やる,ヤル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,行か,行く,イク,動詞-非自立可能,五段-カ行,未然形-一般,イカ,イカ,和,行く,イク
現代語,I,れ,れる,レル,助動詞,助動詞-レル,未然形-一般,レ,レ,和,れる,レル
現代語,I,なく,ない,ナイ,助動詞,助動詞-ナイ,連用形-一般,ナク,ナク,和,ない,ナイ
現代語,I,なる,成る,ナル,動詞-非自立可能,五段-ラ行,連体形-一般,ナル,ナル,和,なる,ナル
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,そんな,そんな,ソンナ,連体詞,,,ソンナ,ソンナ,和,そんな,ソンナ
現代語,I,大事,大事,ダイジ,形状詞-一般,,,ダイジ,ダイジ,漢,大事,ダイジ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,金,金,カネ,名詞-普通名詞-一般,,,カネ,カネ,和,金,カネ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,女房,女房,ニョウボウ,名詞-普通名詞-一般,,,ニョーボー,ニョウボウ,漢,女房,ニョウボウ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,奥,奥,オク,名詞-普通名詞-一般,,,オク,オク,和,奥,オク
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,六,六,ロク,名詞-数詞,,,ロク,ロク,漢,六,ロク
現代語,I,畳,畳,ジョウ,名詞-普通名詞-助数詞可能,,,ジョー,ジョウ,漢,畳,ジョウ
現代語,I,間,間,カン,接尾辞-名詞的-副詞可能,,,カン,カン,漢,間,カン
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,勘定,勘定,カンジョウ,名詞-普通名詞-サ変可能,,,カンジョー,カンジョウ,漢,勘定,カンジョウ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,戸棚,戸棚,トダナ,名詞-普通名詞-一般,,,トダナ,トダナ,和,戸棚,トダナ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,引出し,引き出し,ヒキダシ,名詞-普通名詞-一般,,,ヒキダシ,ヒキダシ,和,引出し,ヒキダシ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,しまっ,仕舞う,シマウ,動詞-非自立可能,五段-ワア行,連用形-促音便,シマッ,シマッ,和,しまう,シマウ
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,あの,彼の,アノ,連体詞,,,アノ,アノ,和,あの,アノ
現代語,I,ひと,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,ひと,ヒト
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,土間,土間,ドマ,名詞-普通名詞-一般,,,ドマ,ドマ,混,土間,ドマ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,椅子,椅子,イス,名詞-普通名詞-一般,,,イス,イス,漢,椅子,イス
現代語,I,席,席,セキ,名詞-普通名詞-一般,,,セキ,セキ,漢,席,セキ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,ひとり,一人,ヒトリ,名詞-普通名詞-副詞可能,,,ヒトリ,ヒトリ,和,ひとり,ヒトリ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,酒,酒,サケ,名詞-普通名詞-一般,,,サケ,サケ,和,酒,サケ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,飲み,飲む,ノム,動詞-一般,五段-マ行,連用形-一般,ノミ,ノミ,和,飲む,ノム
現代語,I,ながら,ながら,ナガラ,助詞-接続助詞,,,ナガラ,ナガラ,和,ながら,ナガラ
現代語,I,それ,其れ,ソレ,代名詞,,,ソレ,ソレ,和,それ,ソレ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,見,見る,ミル,動詞-非自立可能,上一段-マ行,連用形-一般,ミ,ミ,和,見る,ミル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,い,居る,イル,動詞-非自立可能,上一段-ア行,連用形-一般,イ,イ,和,いる,イル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,らしく,らしい,ラシイ,助動詞,助動詞-ラシイ,連用形-一般,ラシク,ラシク,和,らしい,ラシイ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,急,急,キュウ,名詞-普通名詞-形状詞可能,,,キュー,キュウ,漢,急,キュウ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,立っ,立つ,タツ,動詞-一般,五段-タ行,連用形-促音便,タッ,タッ,和,立つ,タツ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,つかつか,つかつか,ツカツカ,副詞,,,ツカツカ,ツカツカ,和,つかつか,ツカツカ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,六,六,ロク,名詞-数詞,,,ロク,ロク,漢,六,ロク
現代語,I,畳,畳,ジョウ,名詞-普通名詞-助数詞可能,,,ジョー,ジョウ,漢,畳,ジョウ
現代語,I,間,間,カン,接尾辞-名詞的-副詞可能,,,カン,カン,漢,間,カン
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,あがっ,上がる,アガル,動詞-一般,五段-ラ行,連用形-促音便,アガッ,アガッ,和,あがる,アガル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,無言,無言,ムゴン,名詞-普通名詞-一般,,,ムゴン,ムゴン,漢,無言,ムゴン
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,女房,女房,ニョウボウ,名詞-普通名詞-一般,,,ニョーボー,ニョウボウ,漢,女房,ニョウボウ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,押しのけ,押し退ける,オシノケル,動詞-一般,下一段-カ行,連用形-一般,オシノケ,オシノケ,和,押しのける,オシノケル
現代語,I,引出し,引き出し,ヒキダシ,名詞-普通名詞-一般,,,ヒキダシ,ヒキダシ,和,引出し,ヒキダシ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,あけ,開ける,アケル,動詞-一般,下一段-カ行,連用形-一般,アケ,アケ,和,あける,アケル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,五千,五千,ゴセン,名詞-数詞,,,ゴセン,ゴセン,漢,五千,ゴセン
現代語,I,円,円-助数詞,エン,名詞-普通名詞-助数詞可能,,,エン,エン,漢,円,エン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,札束,札束,サツタバ,名詞-普通名詞-一般,,,サツタバ,サツタバ,混,札束,サツタバ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,わしづかみ,鷲掴み,ワシヅカミ,名詞-普通名詞-一般,,,ワシズカミ,ワシヅカミ,和,わしづかみ,ワシヅカミ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,二,二,ニ,名詞-数詞,,,ニ,ニ,漢,二,ニ
現代語,I,重,重,ジュウ,名詞-普通名詞-助数詞可能,,,ジュー,ジュウ,漢,重,ジュウ
現代語,I,まわし,回し,マワシ,名詞-普通名詞-一般,,,マワシ,マワシ,和,まわし,マワシ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,ポケット,ポケット-pocket,ポケット,名詞-普通名詞-一般,,,ポケット,ポケット,外,ポケット,ポケット
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,ねじ込み,捩じ込む,ネジコム,動詞-一般,五段-マ行,連用形-一般,ネジコミ,ネジコミ,和,ねじ込む,ネジコム
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,ども,共,ドモ,接尾辞-名詞的-一般,,,ドモ,ドモ,和,ども,ドモ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,あっけ,呆気,アッケ,名詞-普通名詞-一般,,,アッケ,アッケ,和,あっけ,アッケ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,とら,取る,トル,動詞-一般,五段-ラ行,未然形-一般,トラ,トラ,和,とる,トル
現代語,I,れ,れる,レル,助動詞,助動詞-レル,連用形-一般,レ,レ,和,れる,レル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,連体形-一般,イル,イル,和,いる,イル
現代語,I,うち,内,ウチ,名詞-普通名詞-副詞可能,,,ウチ,ウチ,和,うち,ウチ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,さっさと,さっさと,サッサト,副詞,,,サッサト,サッサト,和,さっさと,サッサト
現代語,I,土間,土間,ドマ,名詞-普通名詞-一般,,,ドマ,ドマ,混,土間,ドマ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,降り,下りる,オリル,動詞-一般,上一段-ラ行,連用形-一般,オリ,オリ,和,降りる,オリル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,店,店,ミセ,名詞-普通名詞-一般,,,ミセ,ミセ,和,店,ミセ
現代語,I,から,から,カラ,助詞-格助詞,,,カラ,カラ,和,から,カラ
現代語,I,出,出る,デル,動詞-一般,下一段-ダ行,連用形-一般,デ,デ,和,出る,デル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,行き,行く,イク,動詞-非自立可能,五段-カ行,連用形-一般,イキ,イキ,和,行く,イク
現代語,I,ます,ます,マス,助動詞,助動詞-マス,連体形-一般,マス,マス,和,ます,マス
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,大声,大声,オオゴエ,名詞-普通名詞-一般,,,オーゴエ,オオゴエ,和,大声,オオゴエ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,挙げ,上げる,アゲル,動詞-非自立可能,下一段-ガ行,連用形-一般,アゲ,アゲ,和,挙げる,アゲル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,呼びとめ,呼び止める,ヨビトメル,動詞-一般,下一段-マ行,連用形-一般,ヨビトメ,ヨビトメ,和,呼びとめる,ヨビトメル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,女房,女房,ニョウボウ,名詞-普通名詞-一般,,,ニョーボー,ニョウボウ,漢,女房,ニョウボウ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,一緒,一緒,イッショ,名詞-普通名詞-サ変可能,,,イッショ,イッショ,漢,一緒,イッショ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,後,後,アト,名詞-普通名詞-副詞可能,,,アト,アト,和,後,アト
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,追い,追う,オウ,動詞-一般,五段-ワア行,連用形-一般,オイ,オイ,和,追う,オウ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,こう,こう,コウ,副詞,,,コー,コウ,和,こう,コウ
現代語,I,なれ,成る,ナル,動詞-非自立可能,五段-ラ行,仮定形-一般,ナレ,ナレ,和,なる,ナル
現代語,I,ば,ば,バ,助詞-接続助詞,,,バ,バ,和,ば,バ
現代語,I,もう,もう,モウ,副詞,,,モー,モウ,和,もう,モウ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,どろぼう,泥棒,ドロボウ,名詞-普通名詞-一般,,,ドロボー,ドロボウ,混,どろぼう,ドロボウ
現代語,I,！,！,,補助記号-句点,,,,,記号,！,
現代語,I,　,　,,空白,,,,,記号,　,
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,叫ん,叫ぶ,サケブ,動詞-一般,五段-バ行,連用形-撥音便,サケン,サケン,和,叫ぶ,サケブ
現代語,I,で,て,テ,助詞-接続助詞,,,デ,デ,和,で,デ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,往来,往来,オウライ,名詞-普通名詞-サ変可能,,,オーライ,オウライ,漢,往来,オウライ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,ひと,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,ひと,ヒト
現代語,I,たち,達,タチ,接尾辞-名詞的-一般,,,タチ,タチ,和,たち,タチ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,集め,集める,アツメル,動詞-一般,下一段-マ行,連用形-一般,アツメ,アツメ,和,集める,アツメル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,しばっ,縛る,シバル,動詞-一般,五段-ラ行,連用形-促音便,シバッ,シバッ,和,しばる,シバル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,もらおう,貰う,モラウ,動詞-非自立可能,五段-ワア行,意志推量形,モラオー,モラオウ,和,もらう,モラウ
現代語,I,か,か,カ,助詞-終助詞,,,カ,カ,和,か,カ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,思っ,思う,オモウ,動詞-一般,五段-ワア行,連用形-促音便,オモッ,オモッ,和,思う,オモウ
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,です,です,デス,助動詞,助動詞-デス,終止形-一般,デス,デス,和,です,デス
現代語,I,が,が,ガ,助詞-接続助詞,,,ガ,ガ,和,が,ガ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,とにかく,兎に角,トニカク,副詞,,,トニカク,トニカク,和,とにかく,トニカク
現代語,I,大谷,オオヤ,オオヤ,名詞-固有名詞-人名-姓,,,オーヤ,オオヤ,固,大谷,オオヤ
現代語,I,さん,さん,サン,接尾辞-名詞的-一般,,,サン,サン,和,さん,サン
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,ども,共,ドモ,接尾辞-名詞的-一般,,,ドモ,ドモ,和,ども,ドモ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,知合い,知り合い,シリアイ,名詞-普通名詞-一般,,,シリアイ,シリアイ,和,知合い,シリアイ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,間柄,間柄,アイダガラ,名詞-普通名詞-一般,,,アイダガラ,アイダガラ,和,間柄,アイダガラ
現代語,I,です,です,デス,助動詞,助動詞-デス,終止形-一般,デス,デス,和,です,デス
現代語,I,し,し,シ,助詞-接続助詞,,,シ,シ,和,し,シ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,それ,其れ,ソレ,代名詞,,,ソレ,ソレ,和,それ,ソレ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,むご,惨い,ムゴイ,形容詞-一般,形容詞,語幹-一般,ムゴ,ムゴ,和,むごい,ムゴイ
現代語,I,すぎる,過ぎる,スギル,動詞-非自立可能,上一段-ガ行,連体形-一般,スギル,スギル,和,すぎる,スギル
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,思わ,思う,オモウ,動詞-一般,五段-ワア行,未然形-一般,オモワ,オモワ,和,思う,オモウ
現代語,I,れ,れる,レル,助動詞,助動詞-レル,連用形-一般,レ,レ,和,れる,レル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,今夜,今夜,コンヤ,名詞-普通名詞-副詞可能,,,コンヤ,コンヤ,漢,今夜,コンヤ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,どんな,どんな,ドンナ,連体詞,,,ドンナ,ドンナ,和,どんな,ドンナ
現代語,I,事,事,コト,名詞-普通名詞-一般,,,コト,コト,和,事,コト
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,あっ,有る,アル,動詞-非自立可能,五段-ラ行,連用形-促音便,アッ,アッ,和,ある,アル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,大谷,オオヤ,オオヤ,名詞-固有名詞-人名-姓,,,オーヤ,オオヤ,固,大谷,オオヤ
現代語,I,さん,さん,サン,接尾辞-名詞的-一般,,,サン,サン,和,さん,サン
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,見失わ,見失う,ミウシナウ,動詞-一般,五段-ワア行,未然形-一般,ミウシナワ,ミウシナワ,和,見失う,ミウシナウ
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,連体形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,どこ,何処,ドコ,代名詞,,,ドコ,ドコ,和,どこ,ドコ
現代語,I,まで,まで,マデ,助詞-副助詞,,,マデ,マデ,和,まで,マデ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,後,後,アト,名詞-普通名詞-副詞可能,,,アト,アト,和,後,アト
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,つけ,付ける,ツケル,動詞-非自立可能,下一段-カ行,連用形-一般,ツケ,ツケ,和,つける,ツケル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,行き,行く,イク,動詞-非自立可能,五段-カ行,連用形-一般,イキ,イキ,和,行く,イク
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
