辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,活用型,活用形,発音形出現形,仮名形出現形,語種,書字形(基本形),語形(基本形)
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,四,四,ヨン,名詞-数詞,,,ヨン,ヨン,和,四,ヨン
現代語,I,畳,畳,ジョウ,名詞-普通名詞-助数詞可能,,,ジョー,ジョウ,漢,畳,ジョウ
現代語,I,半,半,ハン,名詞-普通名詞-一般,,,ハン,ハン,漢,半,ハン
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,畳,畳,タタミ,名詞-普通名詞-一般,,,タタミ,タタミ,和,畳,タタミ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,表,表,ヒョウ,名詞-普通名詞-一般,,,ヒョー,ヒョウ,漢,表,ヒョウ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,真黒く,真っ黒い,マックロイ,形容詞-一般,形容詞,連用形-一般,マックロク,マックロク,和,真黒い,マックロイ
現代語,I,光り,光る,ヒカル,動詞-一般,五段-ラ行,連用形-一般,ヒカリ,ヒカリ,和,光る,ヒカル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,波,波,ナミ,名詞-普通名詞-一般,,,ナミ,ナミ,和,波,ナミ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,如く,ごとし,ゴトシ,助動詞,文語助動詞-ゴトシ,連用形-一般,ゴトク,ゴトク,和,如し,ゴトシ
現代語,I,高低,高低,コウテイ,名詞-普通名詞-一般,,,コーテー,コウテイ,漢,高低,コウテイ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,あり,有る,アル,動詞-非自立可能,五段-ラ行,連用形-一般,アリ,アリ,和,ある,アル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,縁,縁,エン,名詞-普通名詞-一般,,,エン,エン,漢,縁,エン
現代語,I,へり,縁,ヘリ,名詞-普通名詞-一般,,,ヘリ,ヘリ,和,へり,ヘリ
現代語,I,なんて,なんて,ナンテ,助詞-副助詞,,,ナンテ,ナンテ,和,なんて,ナンテ
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,痕跡,痕跡,コンセキ,名詞-普通名詞-一般,,,コンセキ,コンセキ,漢,痕跡,コンセキ
現代語,I,こん,此の,コノ,連体詞,,,コン,コン,和,こん,コン
現代語,I,せき,咳,セキ,名詞-普通名詞-一般,,,セキ,セキ,和,せき,セキ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,さえ,さえ,サエ,助詞-副助詞,,,サエ,サエ,和,さえ,サエ
現代語,I,とどめ,留める,トドメル,動詞-一般,下一段-マ行,連用形-一般,トドメ,トドメ,和,とどめる,トドメル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,い,居る,イル,動詞-非自立可能,上一段-ア行,未然形-一般,イ,イ,和,いる,イル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,部屋,部屋,ヘヤ,名詞-普通名詞-一般,,,ヘヤ,ヘヤ,和,部屋,ヘヤ
現代語,I,一ぱい,一杯,イッパイ,副詞,,,イッパイ,イッパイ,漢,一ぱい,イッパイ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,れい,零,レイ,名詞-数詞,,,レー,レイ,漢,れい,レイ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,つぎ,次,ツギ,名詞-普通名詞-一般,,,ツギ,ツギ,和,つぎ,ツギ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,商売,商売,ショウバイ,名詞-普通名詞-サ変可能,,,ショーバイ,ショウバイ,漢,商売,ショウバイ
現代語,I,道具,道具,ドウグ,名詞-普通名詞-一般,,,ドーグ,ドウグ,漢,道具,ドウグ
現代語,I,らしい,らしい,ラシイ,接尾辞-形容詞的,形容詞,連体形-一般,ラシー,ラシイ,和,らしい,ラシイ
現代語,I,石油,石油,セキユ,名詞-普通名詞-一般,,,セキユ,セキユ,漢,石油,セキユ
現代語,I,かん,館,カン,接尾辞-名詞的-一般,,,カン,カン,漢,かん,カン
現代語,I,やら,やら,ヤラ,助詞-副助詞,,,ヤラ,ヤラ,和,やら,ヤラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,りんご,林檎,リンゴ,名詞-普通名詞-一般,,,リンゴ,リンゴ,漢,りんご,リンゴ
現代語,I,箱,箱,ハコ,名詞-普通名詞-一般,,,ハコ,ハコ,和,箱,ハコ
現代語,I,やら,やら,ヤラ,助詞-副助詞,,,ヤラ,ヤラ,和,やら,ヤラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,一,一,イチ,名詞-数詞,,,イチ,イチ,漢,一,イチ
現代語,I,升,升,ショウ,名詞-普通名詞-助数詞可能,,,ショー,ショウ,漢,升,ショウ
現代語,I,ビン,瓶,ビン,名詞-普通名詞-一般,,,ビン,ビン,漢,ビン,ビン
現代語,I,やら,やら,ヤラ,助詞-副助詞,,,ヤラ,ヤラ,和,やら,ヤラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,何,何,ナニ,代名詞,,,ナン,ナン,和,何,ナン
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,風呂敷,風呂敷,フロシキ,名詞-普通名詞-一般,,,フロシキ,フロシキ,和,風呂敷,フロシキ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,包ん,包む,ツツム,動詞-一般,五段-マ行,連用形-撥音便,ツツン,ツツン,和,包む,ツツム
現代語,I,だ,た,タ,助動詞,助動詞-タ,連体形-一般,ダ,ダ,和,だ,ダ
現代語,I,もの,物,モノ,名詞-普通名詞-サ変可能,,,モノ,モノ,和,もの,モノ
現代語,I,やら,やら,ヤラ,助詞-副助詞,,,ヤラ,ヤラ,和,やら,ヤラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,鳥かご,鳥籠,トリカゴ,名詞-普通名詞-一般,,,トリカゴ,トリカゴ,和,鳥かご,トリカゴ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,もの,物,モノ,名詞-普通名詞-サ変可能,,,モノ,モノ,和,もの,モノ
現代語,I,やら,やら,ヤラ,助詞-副助詞,,,ヤラ,ヤラ,和,やら,ヤラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,紙くず,紙屑,カミクズ,名詞-普通名詞-一般,,,カミクズ,カミクズ,和,紙くず,カミクズ
現代語,I,やら,やら,ヤラ,助詞-副助詞,,,ヤラ,ヤラ,和,やら,ヤラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ほとんど,殆ど,ホトンド,名詞-普通名詞-副詞可能,,,ホトンド,ホトンド,和,ほとんど,ホトンド
現代語,I,足,足,アシ,名詞-普通名詞-一般,,,アシ,アシ,和,足,アシ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,踏み場,踏み場,フミバ,名詞-普通名詞-一般,,,フミバ,フミバ,和,踏み場,フミバ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,無い,無い,ナイ,形容詞-非自立可能,形容詞,連体形-一般,ナイ,ナイ,和,無い,ナイ
現代語,I,くらい,くらい,クライ,助詞-副助詞,,,クライ,クライ,和,くらい,クライ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ぬらつい,ぬらつく,ヌラツク,動詞-一般,五段-カ行,連用形-イ音便,ヌラツイ,ヌラツイ,和,ぬらつく,ヌラツク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,散らばっ,散らばる,チラバル,動詞-一般,五段-ラ行,連用形-促音便,チラバッ,チラバッ,和,散らばる,チラバル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,終止形-一般,イル,イル,和,いる,イル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,なん,何,ナニ,代名詞,,,ナン,ナン,和,なん,ナン
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,あなた,貴方,アナタ,代名詞,,,アナタ,アナタ,和,あなた,アナタ
現代語,I,か,か,カ,助詞-終助詞,,,カ,カ,和,か,カ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,なぜ,何故,ナゼ,副詞,,,ナゼ,ナゼ,和,なぜ,ナゼ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,来,来る,クル,動詞-非自立可能,カ行変格,連用形-一般,キ,キ,和,来る,クル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-終助詞,,,ノ,ノ,和,の,ノ
現代語,I,？,？,,補助記号-句点,,,,,記号,？,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,　,　,,空白,,,,,記号,　,
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,また,又,マタ,接続詞,,,マタ,マタ,和,また,マタ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,キヌ子,キヌコ,キヌコ,名詞-固有名詞-人名-名,,,キヌコ,キヌコ,固,キヌ子,キヌコ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,服装,服装,フクソウ,名詞-普通名詞-一般,,,フクソー,フクソウ,漢,服装,フクソウ
現代語,I,たる,たり-断定,タリ,助動詞,文語助動詞-タリ-断定,連体形-一般,タル,タル,和,たり,タリ
現代語,I,や,や,ヤ,助詞-副助詞,,,ヤ,ヤ,和,や,ヤ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,数,数,スウ,名詞-数詞,,,スー,スウ,漢,数,スウ
現代語,I,年,年,ネン,名詞-普通名詞-助数詞可能,,,ネン,ネン,漢,年,ネン
現代語,I,前,前,マエ,名詞-普通名詞-副詞可能,,,マエ,マエ,和,前,マエ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,見,見る,ミル,動詞-非自立可能,上一段-マ行,連用形-一般,ミ,ミ,和,見る,ミル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,時,時,トキ,名詞-普通名詞-副詞可能,,,トキ,トキ,和,時,トキ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,あの,彼の,アノ,連体詞,,,アノ,アノ,和,あの,アノ
現代語,I,乞食,乞食,コジキ,名詞-普通名詞-一般,,,コジキ,コジキ,漢,乞食,コジキ
現代語,I,姿,姿,スガタ,名詞-普通名詞-一般,,,スガタ,スガタ,和,姿,スガタ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ドロドロ,どろどろ,ドロドロ,形状詞-一般,,,ドロドロ,ドロドロ,和,ドロドロ,ドロドロ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,よごれ,汚れる,ヨゴレル,動詞-一般,下一段-ラ行,連用形-一般,ヨゴレ,ヨゴレ,和,よごれる,ヨゴレル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,モンペ,もんぺ,モンペ,名詞-普通名詞-一般,,,モンペ,モンペ,和,モンペ,モンペ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,はき,履く,ハク,動詞-一般,五段-カ行,連用形-一般,ハキ,ハキ,和,はく,ハク
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,まったく,全く,マッタク,副詞,,,マッタク,マッタク,和,まったく,マッタク
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,男,男,オトコ,名詞-普通名詞-一般,,,オトコ,オトコ,和,男,オトコ
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,女,女,オンナ,名詞-普通名詞-一般,,,オンナ,オンナ,和,女,オンナ
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,わから,分かる,ワカル,動詞-一般,五段-ラ行,未然形-一般,ワカラ,ワカラ,和,わかる,ワカル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,連体形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,感じ,感じ,カンジ,名詞-普通名詞-一般,,,カンジ,カンジ,混,感じ,カンジ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,B,　,　,,空白,,,,,記号,　,
現代語,I,部屋,部屋,ヘヤ,名詞-普通名詞-一般,,,ヘヤ,ヘヤ,和,部屋,ヘヤ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,壁,壁,カベ,名詞-普通名詞-一般,,,カベ,カベ,和,壁,カベ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,無尽,無尽,ムジン,名詞-普通名詞-一般,,,ムジン,ムジン,漢,無尽,ムジン
現代語,I,会社,会社,カイシャ,名詞-普通名詞-一般,,,カイシャ,カイシャ,漢,会社,カイシャ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,宣伝,宣伝,センデン,名詞-普通名詞-サ変可能,,,センデン,センデン,漢,宣伝,センデン
現代語,I,ポスター,ポスター-poster,ポスター,名詞-普通名詞-一般,,,ポスター,ポスター,外,ポスター,ポスター
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,たった,唯,タダ,副詞,,,タッタ,タッタ,和,たった,タッタ
現代語,I,一,一,イチ,名詞-数詞,,,イッ,イッ,漢,一,イチ
現代語,I,枚,枚,マイ,接尾辞-名詞的-助数詞,,,マイ,マイ,漢,枚,マイ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,他,他,タ,名詞-普通名詞-副詞可能,,,タ,タ,漢,他,タ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,どこ,何処,ドコ,代名詞,,,ドコ,ドコ,和,どこ,ドコ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,見,見る,ミル,動詞-非自立可能,上一段-マ行,連用形-一般,ミ,ミ,和,見る,ミル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,装飾,装飾,ソウショク,名詞-普通名詞-サ変可能,,,ソーショク,ソウショク,漢,装飾,ソウショク
現代語,I,らしい,らしい,ラシイ,接尾辞-形容詞的,形容詞,連体形-一般,ラシー,ラシイ,和,らしい,ラシイ
現代語,I,もの,物,モノ,名詞-普通名詞-サ変可能,,,モノ,モノ,和,もの,モノ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,ない,無い,ナイ,形容詞-非自立可能,形容詞,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,カーテン,カーテン-curtain,カーテン,名詞-普通名詞-一般,,,カーテン,カーテン,外,カーテン,カーテン
現代語,I,さえ,さえ,サエ,助詞-副助詞,,,サエ,サエ,和,さえ,サエ
現代語,I,無い,無い,ナイ,形容詞-非自立可能,形容詞,終止形-一般,ナイ,ナイ,和,無い,ナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,これ,此れ,コレ,代名詞,,,コレ,コレ,和,これ,コレ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,二十,二十,ニジュウ,名詞-数詞,,,ニジュー,ニジュウ,漢,二十,ニジュウ
現代語,I,五、六,五六,ゴロク,名詞-数詞,,,ゴロク,ゴロク,漢,五、六,ゴロク
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,娘,娘,ムスメ,名詞-普通名詞-一般,,,ムスメ,ムスメ,和,娘,ムスメ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,部屋,部屋,ヘヤ,名詞-普通名詞-一般,,,ヘヤ,ヘヤ,和,部屋,ヘヤ
現代語,I,か,か,カ,助詞-終助詞,,,カ,カ,和,か,カ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,小さい,小さい,チイサイ,形容詞-一般,形容詞,連体形-一般,チーサイ,チイサイ,和,小さい,チイサイ
現代語,I,電球,電球,デンキュウ,名詞-普通名詞-一般,,,デンキュー,デンキュウ,漢,電球,デンキュウ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,一,一,ヒト,名詞-数詞,,,ヒト,ヒト,和,一,ヒト
現代語,I,つ,つ,ツ,接尾辞-名詞的-助数詞,,,ツ,ツ,和,つ,ツ
現代語,I,暗く,暗い,クライ,形容詞-一般,形容詞,連用形-一般,クラク,クラク,和,暗い,クライ
現代語,I,ともっ,灯る,トモル,動詞-一般,五段-ラ行,連用形-促音便,トモッ,トモッ,和,ともる,トモル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ただ,唯,タダ,副詞,,,タダ,タダ,和,ただ,タダ
現代語,I,荒涼,荒涼,コウリョウ,形状詞-タリ,,,コーリョー,コウリョウ,漢,荒涼,コウリョウ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,B,:n:怪力,怪力,カイリキ,名詞-普通名詞-一般,,,カイリキ,カイリキ,漢,怪力,カイリキ
現代語,I,　,　,,空白,,,,,記号,　,
現代語,I,（,（,,補助記号-括弧開,,,,,記号,（,
現代語,I,二,二,ニ,名詞-数詞,,,ニ,ニ,漢,二,ニ
現代語,I,）,）,,補助記号-括弧閉,,,,,記号,）,
現代語,B,:n:「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,あそび,遊び,アソビ,名詞-普通名詞-一般,,,アソビ,アソビ,和,あそび,アソビ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,来,来る,クル,動詞-非自立可能,カ行変格,連用形-一般,キ,キ,和,来る,クル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,けど,けれど,ケレド,助詞-接続助詞,,,ケド,ケド,和,けど,ケド
現代語,I,ね,ね,ネ,助詞-終助詞,,,ネ,ネ,和,ね,ネ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,田島,タジマ,タジマ,名詞-固有名詞-人名-姓,,,タジマ,タジマ,固,田島,タジマ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,むしろ,寧ろ,ムシロ,副詞,,,ムシロ,ムシロ,和,むしろ,ムシロ
現代語,I,恐怖,恐怖,キョウフ,名詞-普通名詞-サ変可能,,,キョーフ,キョウフ,漢,恐怖,キョウフ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,おそわ,襲う,オソウ,動詞-一般,五段-ワア行,未然形-一般,オソワ,オソワ,和,おそう,オソウ
現代語,I,れ,れる,レル,助動詞,助動詞-レル,連用形-一般,レ,レ,和,れる,レル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,キヌ子,キヌコ,キヌコ,名詞-固有名詞-人名-名,,,キヌコ,キヌコ,固,キヌ子,キヌコ
現代語,I,同様,同様,ドウヨウ,形状詞-一般,,,ドーヨー,ドウヨウ,漢,同様,ドウヨウ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,鴉,烏,カラス,名詞-普通名詞-一般,,,カラス,カラス,和,鴉,カラス
現代語,I,声,声,コエ,名詞-普通名詞-一般,,,コエ,コエ,和,声,コエ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,なり,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-一般,ナリ,ナリ,和,なる,ナル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,また,又,マタ,副詞,,,マタ,マタ,和,また,マタ
現代語,I,出直し,出直す,デナオス,動詞-一般,五段-サ行,連用形-一般,デナオシ,デナオシ,和,出直す,デナオス
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,来,来る,クル,動詞-非自立可能,カ行変格,連用形-一般,キ,キ,和,来る,クル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,いい,良い,ヨイ,形容詞-非自立可能,形容詞,連体形-一般,イー,イイ,和,いい,イイ
現代語,I,ん,の,ノ,助詞-準体助詞,,,ン,ン,和,ん,ン
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,よ,よ,ヨ,助詞-終助詞,,,ヨ,ヨ,和,よ,ヨ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,何,何,ナニ,代名詞,,,ナン,ナン,和,何,ナン
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,こんたん,魂胆,コンタン,名詞-普通名詞-一般,,,コンタン,コンタン,漢,こんたん,コンタン
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,連体形-一般,アル,アル,和,ある,アル
現代語,I,ん,の,ノ,助詞-準体助詞,,,ン,ン,和,ん,ン
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,わ,わ,ワ,助詞-終助詞,,,ワ,ワ,和,わ,ワ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,むだ,無駄,ムダ,名詞-普通名詞-形状詞可能,,,ムダ,ムダ,和,むだ,ムダ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,歩か,歩く,アルク,動詞-一般,五段-カ行,未然形-一般,アルカ,アルカ,和,歩く,アルク
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,連体形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,ひと,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,ひと,ヒト
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,ん,の,ノ,助詞-準体助詞,,,ン,ン,和,ん,ン
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,から,から,カラ,助詞-接続助詞,,,カラ,カラ,和,から,カラ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,いや,否,イヤ,感動詞-一般,,,イヤ,イヤ,和,いや,イヤ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,きょう,今日,キョウ,名詞-普通名詞-副詞可能,,,キョー,キョウ,和,きょう,キョウ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,本当,本当,ホントウ,名詞-普通名詞-一般,,,ホント,ホント,漢,本当,ホント
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,…,…,,補助記号-一般,,,,,記号,…,
現代語,I,…,…,,補助記号-一般,,,,,記号,…,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,もっと,もっと,モット,副詞,,,モット,モット,和,もっと,モット
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,さっぱり,さっぱり,サッパリ,副詞,,,サッパリ,サッパリ,和,さっぱり,サッパリ
現代語,I,なさい,為さる,ナサル,動詞-非自立可能,五段-ラ行,命令形,ナサイ,ナサイ,和,なさる,ナサル
現代語,I,よ,よ,ヨ,助詞-終助詞,,,ヨ,ヨ,和,よ,ヨ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,あなた,貴方,アナタ,代名詞,,,アナタ,アナタ,和,あなた,アナタ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,少し,少し,スコシ,副詞,,,スコシ,スコシ,和,少し,スコシ
現代語,I,ニヤケ,にやける,ニヤケル,動詞-一般,下一段-カ行,連用形-一般,ニヤケ,ニヤケ,和,ニヤケる,ニヤケル
