辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,活用型,活用形,発音形出現形,仮名形出現形,語種,書字形(基本形),語形(基本形)
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,次男,次男,ジナン,名詞-普通名詞-一般,,,ジナン,ジナン,漢,次男,ジナン
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,もの,物,モノ,名詞-普通名詞-サ変可能,,,モノ,モノ,和,もの,モノ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,言わ,言う,イウ,動詞-一般,五段-ワア行,未然形-一般,イワ,イワ,和,言う,イウ
現代語,I,ず,ず,ズ,助動詞,助動詞-ヌ,連用形-一般,ズ,ズ,和,ぬ,ヌ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,猛烈,猛烈,モウレツ,形状詞-一般,,,モーレツ,モウレツ,漢,猛烈,モウレツ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,勢い,勢い,イキオイ,名詞-普通名詞-一般,,,イキオイ,イキオイ,和,勢い,イキオイ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,粥,粥,カユ,名詞-普通名詞-一般,,,カユ,カユ,和,粥,カユ
現代語,I,かゆ,粥,カユ,名詞-普通名詞-一般,,,カユ,カユ,和,かゆ,カユ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,啜,,,名詞,,,,,,,　
現代語,I,すすり,啜る,ススル,動詞-一般,五段-ラ行,連用形-一般,ススリ,ススリ,和,すする,ススル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,憤然,憤然,フンゼン,形状詞-タリ,,,フンゼン,フンゼン,漢,憤然,フンゼン
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,梅干,梅干し,ウメボシ,名詞-普通名詞-一般,,,ウメボシ,ウメボシ,和,梅干,ウメボシ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,頬張り,頬張る,ホオバル,動詞-一般,五段-ラ行,連用形-一般,ホーバリ,ホオバリ,和,頬張る,ホオバル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,食慾,食欲,ショクヨク,名詞-普通名詞-一般,,,ショクヨク,ショクヨク,漢,食慾,ショクヨク
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,十分,十分,ジュウブン,形状詞-一般,,,ジューブン,ジュウブン,漢,十分,ジュウブン
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,旺盛,旺盛,オウセイ,形状詞-一般,,,オーセー,オウセイ,漢,旺盛,オウセイ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,さと,里,サト,名詞-普通名詞-一般,,,サト,サト,和,さと,サト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,どう,どう,ドウ,副詞,,,ドー,ドウ,和,どう,ドウ
現代語,I,思う,思う,オモウ,動詞-一般,五段-ワア行,終止形-一般,オモウ,オモウ,和,思う,オモウ
現代語,I,か,か,カ,助詞-終助詞,,,カ,カ,和,か,カ
現代語,I,ねえ,ね,ネ,助詞-終助詞,,,ネー,ネエ,和,ねえ,ネエ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,I,半熟,半熟,ハンジュク,名詞-普通名詞-一般,,,ハンジュク,ハンジュク,漢,半熟,ハンジュク
現代語,I,卵,卵,ラン,接尾辞-名詞的-一般,,,ラン,ラン,漢,卵,ラン
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,割り,割る,ワル,動詞-一般,五段-ラ行,連用形-一般,ワリ,ワリ,和,割る,ワル
現代語,I,ながら,ながら,ナガラ,助詞-接続助詞,,,ナガラ,ナガラ,和,ながら,ナガラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ふい,ふい,フイ,副詞,,,フイ,フイ,和,ふい,フイ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,言い,言う,イウ,動詞-一般,五段-ワア行,連用形-一般,イー,イイ,和,言う,イウ
現代語,I,出し,出す,ダス,動詞-非自立可能,五段-サ行,連用形-一般,ダシ,ダシ,和,出す,ダス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,たとえば,例えば,タトエバ,副詞,,,タトエバ,タトエバ,和,たとえば,タトエバ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,ね,ね,ネ,助詞-終助詞,,,ネ,ネ,和,ね,ネ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,僕,僕-代名詞,ボク,代名詞,,,ボク,ボク,漢,僕,ボク
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,お前,御前,オマエ,代名詞,,,オマエ,オマエ,和,お前,オマエ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,結婚,結婚,ケッコン,名詞-普通名詞-サ変可能,,,ケッコン,ケッコン,漢,結婚,ケッコン
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,たら,た,タ,助動詞,助動詞-タ,仮定形-一般,タラ,タラ,和,た,タ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,お前,御前,オマエ,代名詞,,,オマエ,オマエ,和,お前,オマエ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,どんな,どんな,ドンナ,連体詞,,,ドンナ,ドンナ,和,どんな,ドンナ
現代語,I,気,気,キ,名詞-普通名詞-一般,,,キ,キ,漢,気,キ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,する,為る,スル,動詞-非自立可能,サ行変格,終止形-一般,スル,スル,和,する,スル
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,思う,思う,オモウ,動詞-一般,五段-ワア行,終止形-一般,オモウ,オモウ,和,思う,オモウ
現代語,I,か,か,カ,助詞-終助詞,,,カ,カ,和,か,カ
現代語,I,ね,ね,ネ,助詞-終助詞,,,ネ,ネ,和,ね,ネ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,I,実,実,ジツ,名詞-普通名詞-副詞可能,,,ジツ,ジツ,漢,実,ジツ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,意外,意外,イガイ,形状詞-一般,,,イガイ,イガイ,漢,意外,イガイ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,質問,質問,シツモン,名詞-普通名詞-サ変可能,,,シツモン,シツモン,漢,質問,シツモン
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,B,　,　,,空白,,,,,記号,　,
現代語,I,さと,さと,サト,名詞-固有名詞-一般,,,サト,サト,固,さと,サト
現代語,I,より,より,ヨリ,助詞-格助詞,,,ヨリ,ヨリ,和,より,ヨリ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,母,母,ハハ,名詞-普通名詞-一般,,,ハハ,ハハ,和,母,ハハ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,ほう,方,ホウ,名詞-普通名詞-一般,,,ホー,ホウ,漢,ほう,ホウ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,十,十,ジュウ,名詞-数詞,,,ジュー,ジュウ,漢,十,ジュウ
現代語,I,倍,倍,バイ,名詞-普通名詞-助数詞可能,,,バイ,バイ,漢,倍,バイ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,狼狽,狼狽,ロウバイ,名詞-普通名詞-サ変可能,,,ローバイ,ロウバイ,漢,狼狽,ロウバイ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,ま,まあ,マア,副詞,,,マ,マ,和,ま,マ
現代語,I,！,！,,補助記号-句点,,,,,記号,！,
現代語,I,　,　,,空白,,,,,記号,　,
現代語,I,なん,何,ナニ,代名詞,,,ナン,ナン,和,なん,ナン
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,いう,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,イウ,イウ,和,いう,イウ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ばか,馬鹿,バカ,名詞-普通名詞-形状詞可能,,,バカ,バカ,漢,ばか,バカ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,事,事,コト,名詞-普通名詞-一般,,,コト,コト,和,事,コト
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,言う,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,イウ,イウ,和,言う,イウ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,です,です,デス,助動詞,助動詞-デス,終止形-一般,デス,デス,和,です,デス
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,冗談,冗談,ジョウダン,名詞-普通名詞-一般,,,ジョーダン,ジョウダン,漢,冗談,ジョウダン
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,そんな,そんな,ソンナ,形状詞-一般,,,ソンナ,ソンナ,和,そんな,ソンナ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ねえ,ねえ,ネエ,感動詞-一般,,,ネー,ネエ,和,ねえ,ネエ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,さと,里,サト,名詞-普通名詞-一般,,,サト,サト,和,さと,サト
現代語,I,や,や,ヤ,助詞-副助詞,,,ヤ,ヤ,和,や,ヤ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,お前,御前,オマエ,代名詞,,,オマエ,オマエ,和,お前,オマエ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,からかっ,からかう,カラカウ,動詞-一般,五段-ワア行,連用形-促音便,カラカッ,カラカッ,和,からかう,カラカウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,連体形-一般,イル,イル,和,いる,イル
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,です,です,デス,助動詞,助動詞-デス,終止形-一般,デス,デス,和,です,デス
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,そんな,そんな,ソンナ,形状詞-一般,,,ソンナ,ソンナ,和,そんな,ソンナ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,乱暴,乱暴,ランボウ,名詞-普通名詞-サ変形状詞可能,,,ランボー,ランボウ,漢,乱暴,ランボウ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,冗談,冗談,ジョウダン,名詞-普通名詞-一般,,,ジョーダン,ジョウダン,漢,冗談,ジョウダン
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,そんな,そんな,ソンナ,形状詞-一般,,,ソンナ,ソンナ,和,そんな,ソンナ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,たとえば,例えば,タトエバ,副詞,,,タトエバ,タトエバ,和,たとえば,タトエバ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,です,です,デス,助動詞,助動詞-デス,終止形-一般,デス,デス,和,です,デス
現代語,I,よ,よ,ヨ,助詞-終助詞,,,ヨ,ヨ,和,よ,ヨ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,I,次男,次男,ジナン,名詞-普通名詞-一般,,,ジナン,ジナン,漢,次男,ジナン
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,落ちつい,落ち着く,オチツク,動詞-一般,五段-カ行,連用形-イ音便,オチツイ,オチツイ,和,落ちつく,オチツク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,終止形-一般,イル,イル,和,いる,イル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,先刻,先刻,センコク,名詞-普通名詞-一般,,,センコク,センコク,漢,先刻,センコク
現代語,I,から,から,カラ,助詞-格助詞,,,カラ,カラ,和,から,カラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,もっぱら,専ら,モッパラ,副詞,,,モッパラ,モッパラ,和,もっぱら,モッパラ
現代語,I,小説,小説,ショウセツ,名詞-普通名詞-一般,,,ショーセツ,ショウセツ,漢,小説,ショウセツ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,筋書,筋書き,スジガキ,名詞-普通名詞-一般,,,スジガキ,スジガキ,和,筋書,スジガキ
現代語,I,ばかり,ばかり,バカリ,助詞-副助詞,,,バカリ,バカリ,和,ばかり,バカリ
現代語,I,考え,考える,カンガエル,動詞-一般,下一段-ア行,連用形-一般,カンガエ,カンガエ,和,考える,カンガエル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,連体形-一般,イル,イル,和,いる,イル
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,譬,例え,タトエ,名詞-普通名詞-一般,,,タトエ,タトエ,和,譬,タトエ
現代語,I,たとえ,例え,タトエ,名詞-普通名詞-一般,,,タトエ,タトエ,和,たとえ,タトエ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,さと,里,サト,名詞-普通名詞-一般,,,サト,サト,和,さと,サト
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,小さい,小さい,チイサイ,形容詞-一般,形容詞,連体形-一般,チーサイ,チイサイ,和,小さい,チイサイ
現代語,I,胸,胸,ムネ,名詞-普通名詞-一般,,,ムネ,ムネ,和,胸,ムネ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,どんな,どんな,ドンナ,形状詞-一般,,,ドンナ,ドンナ,和,どんな,ドンナ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,痛く,痛い,イタイ,形容詞-一般,形容詞,連用形-一般,イタク,イタク,和,痛い,イタイ
現代語,I,刺し,差す-他動詞,サス,動詞-一般,五段-サ行,連用形-一般,サシ,サシ,和,刺す,サス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,か,か,カ,助詞-終助詞,,,カ,カ,和,か,カ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,てんで,てんで,テンデ,副詞,,,テンデ,テンデ,和,てんで,テンデ
現代語,I,気,気,キ,名詞-普通名詞-一般,,,キ,キ,漢,気,キ
現代語,I,附か,付く,ツク,動詞-非自立可能,五段-カ行,未然形-一般,ツカ,ツカ,和,附く,ツク
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,で,て,テ,助詞-接続助詞,,,デ,デ,和,で,デ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,連体形-一般,イル,イル,和,いる,イル
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,勝手,勝手,カッテ,名詞-普通名詞-形状詞可能,,,カッテ,カッテ,和,勝手,カッテ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,子,子,コ,名詞-普通名詞-一般,,,コ,コ,和,子,コ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,さと,里,サト,名詞-普通名詞-一般,,,サト,サト,和,さと,サト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,どんな,どんな,ドンナ,連体詞,,,ドンナ,ドンナ,和,どんな,ドンナ
現代語,I,気,気,キ,名詞-普通名詞-一般,,,キ,キ,漢,気,キ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,する,為る,スル,動詞-非自立可能,サ行変格,終止形-一般,スル,スル,和,する,スル
現代語,I,だろう,だ,ダ,助動詞,助動詞-ダ,意志推量形,ダロー,ダロウ,和,だ,ダ
現代語,I,なあ,な,ナ,助詞-終助詞,,,ナー,ナア,和,なあ,ナア
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,言っ,言う,イウ,動詞-一般,五段-ワア行,連用形-促音便,イッ,イッ,和,言う,イウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,ごらん,御覧,ゴラン,名詞-普通名詞-一般,,,ゴラン,ゴラン,漢,ごらん,ゴラン
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,小説,小説,ショウセツ,名詞-普通名詞-一般,,,ショーセツ,ショウセツ,漢,小説,ショウセツ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,参考,参考,サンコウ,名詞-普通名詞-サ変可能,,,サンコー,サンコウ,漢,参考,サンコウ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,なる,成る,ナル,動詞-非自立可能,五段-ラ行,連体形-一般,ナル,ナル,和,なる,ナル
現代語,I,ん,の,ノ,助詞-準体助詞,,,ン,ン,和,ん,ン
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,よ,よ,ヨ,助詞-終助詞,,,ヨ,ヨ,和,よ,ヨ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,実,実,ジツ,名詞-普通名詞-副詞可能,,,ジツ,ジツ,漢,実,ジツ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,むずかしい,難しい,ムズカシイ,形容詞-一般,形容詞,連体形-一般,ムズカシー,ムズカシイ,和,むずかしい,ムズカシイ
現代語,I,ところ,所,トコロ,名詞-普通名詞-副詞可能,,,トコロ,トコロ,和,ところ,トコロ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,ん,の,ノ,助詞-準体助詞,,,ン,ン,和,ん,ン
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,そんな,そんな,ソンナ,形状詞-一般,,,ソンナ,ソンナ,和,そんな,ソンナ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,突,突,トッ,接頭辞,,,トッ,トッ,漢,突,トッ
現代語,I,拍子,拍子,ヒョウシ,名詞-普通名詞-一般,,,ヒョーシ,ヒョウシ,漢,拍子,ヒョウシ
現代語,I,ない,無い,ナイ,形容詞-非自立可能,形容詞,連体形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,事,事,コト,名詞-普通名詞-一般,,,コト,コト,和,事,コト
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,言っ,言う,イウ,動詞-一般,五段-ワア行,連用形-促音便,イッ,イッ,和,言う,イウ
現代語,I,たって,たって,タッテ,助詞-接続助詞,,,タッテ,タッテ,和,たって,タッテ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,I,母,母,ハハ,名詞-普通名詞-一般,,,ハハ,ハハ,和,母,ハハ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ひそか,密か,ヒソカ,形状詞-一般,,,ヒソカ,ヒソカ,和,ひそか,ヒソカ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,ほっと,ほっと,ホット,副詞,,,ホット,ホット,和,ほっと,ホット
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,さと,里,サト,名詞-普通名詞-一般,,,サト,サト,和,さと,サト
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,わかり,分かる,ワカル,動詞-一般,五段-ラ行,連用形-一般,ワカリ,ワカリ,和,わかる,ワカル
現代語,I,ませ,ます,マス,助動詞,助動詞-マス,未然形-一般,マセ,マセ,和,ます,マス
現代語,I,ん,ず,ズ,助動詞,助動詞-ヌ,終止形-撥音便,ン,ン,和,ぬ,ヌ
現代語,I,よ,よ,ヨ,助詞-終助詞,,,ヨ,ヨ,和,よ,ヨ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ねえ,ねえ,ネエ,感動詞-一般,,,ネー,ネエ,和,ねえ,ネエ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,さと,里,サト,名詞-普通名詞-一般,,,サト,サト,和,さと,サト
現代語,I,や,や,ヤ,助動詞,助動詞-ヤ,終止形-一般,ヤ,ヤ,和,や,ヤ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,猛,猛,モウ,接頭辞,,,モー,モウ,漢,猛,モウ
現代語,I,たけし,タケシ,タケシ,名詞-固有名詞-人名-名,,,タケシ,タケシ,固,たけし,タケシ
現代語,I,（,（,,補助記号-括弧開,,,,,記号,（,
現代語,I,次男,次男,ジナン,名詞-普通名詞-一般,,,ジナン,ジナン,漢,次男,ジナン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,名,名,ナ,名詞-普通名詞-一般,,,ナ,ナ,和,名,ナ
現代語,I,）,）,,補助記号-括弧閉,,,,,記号,）,
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ばかげ,馬鹿げる,バカゲル,動詞-一般,下一段-ガ行,連用形-一般,バカゲ,バカゲ,混,ばかげる,バカゲル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,事,事,コト,名詞-普通名詞-一般,,,コト,コト,和,事,コト
現代語,I,ばかり,ばかり,バカリ,助詞-副助詞,,,バカリ,バカリ,和,ばかり,バカリ
現代語,I,言っ,言う,イウ,動詞-一般,五段-ワア行,連用形-促音便,イッ,イッ,和,言う,イウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,い,居る,イル,動詞-非自立可能,上一段-ア行,連用形-一般,イ,イ,和,いる,イル
現代語,I,ます,ます,マス,助動詞,助動詞-マス,終止形-一般,マス,マス,和,ます,マス
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
